lat,lon,datetime,GPS_speed_kt,Dist_slant,Line_num,Notes,activity,PeakFreq,PeakLev,BB,OL_Hz,OL_31_5,OL_63,OL_125,OL_250,OL_500,OL_1000,OL_2000,OL_4000,OL_8000,OL_16000,TOL_Hz,TOL_25,TOL_31_5,TOL_40,TOL_50,TOL_63,TOL_80,TOL_100,TOL_125,TOL_160,TOL_200,TOL_250,TOL_315,TOL_400,TOL_500,TOL_630,TOL_800,TOL_1000,TOL_1250,TOL_1600,TOL_2000,TOL_2500,TOL_3150,TOL_4000,TOL_5000,TOL_6300,TOL_8000,TOL_10000,TOL_12500,TOL16000,TOL_20000
42.15207699,-70.41224699,2022-09-28T17:08:31Z,5.867845315,1063.832475,4,NA,Line_transect,126,100.1193346,114.5305359,NA,94.23325924,102.5997079,108.0648676,105.2945383,105.6686542,108.7367277,106.0788523,99.89481504,94.38125233,85.9243376,NA,83.79844356,92.75412572,87.2036754,91.28266645,101.3042775,95.24950559,103.7959367,105.1446427,98.6838666,101.5236435,98.27627558,101.1110605,100.597035,99.85561858,101.9699403,103.3845573,104.6123056,103.8090715,102.1305618,101.0733469,100.5705075,96.30117123,94.94860059,93.74508982,91.963504,88.60020964,86.49591455,83.86384867,80.18837703,76.37113585
42.15224798,-70.41223903,2022-09-28T17:08:37Z,6.170348284,1082.756155,4,NA,Line_transect,127,101.3728411,114.3415489,NA,95.47979456,100.0530747,108.0908104,106.0239735,106.2321067,108.0552077,105.3019742,100.2644217,94.60555193,84.53018671,NA,84.71429991,92.29427304,91.8739794,90.34286134,98.25686085,93.70477265,102.7588177,105.388302,100.403554,101.0147922,101.3348364,101.3989822,101.7345267,101.2568864,101.3769414,102.5918848,103.2595018,103.9020556,101.7814525,99.93769072,99.52848594,96.36670598,95.8130391,93.94910763,92.59648239,88.58629728,85.40753966,82.32603105,78.9691993,75.32592702
42.15247697,-70.41223903,2022-09-28T17:08:44Z,7.078646145,1108.013282,4,NA,Line_transect,126,100.2731902,114.6597502,NA,95.62403717,100.4408173,108.4543687,106.199609,105.999046,108.0787373,106.5355596,101.0653342,95.59193996,85.88288336,NA,86.28812079,93.0090951,90.88516066,87.92619636,97.41970867,96.92634651,102.2844422,105.71627,101.9975386,100.820061,102.555393,100.642264,101.8504556,99.7251506,101.7905592,102.6090788,103.7640566,103.4682977,103.4638045,100.4177331,100.7278466,97.37849043,96.3954195,94.70007467,93.33760871,90.12706775,86.41276894,84.09551696,79.9406226,75.06482907
42.15282097,-70.41225404,2022-09-28T17:08:54Z,7.447615974,1145.849463,4,NA,Line_transect,110,98.6573232,113.8459141,NA,93.31786078,100.0139414,107.1749942,105.9246178,105.6068985,107.2324027,105.5312166,100.3707329,94.4099918,84.64216421,NA,85.67327336,86.5186476,91.23495991,90.60968187,97.51722198,95.09965502,103.225667,103.2850398,99.9372427,99.01874092,103.1124757,100.2824257,99.44275726,101.2279888,101.5539427,102.7732524,102.2304594,102.3612094,102.5276889,99.5360563,99.47137037,96.77927572,95.73493705,93.76989547,91.95063814,89.25303273,85.46059291,82.79412165,78.57611587,74.60629949
42.15319396,-70.412262,2022-09-28T17:09:05Z,7.338217455,1186.966617,4,NA,Line_transect,110,99.47316728,114.5586695,NA,90.57094793,99.52565026,108.0724555,105.837,106.5251222,108.3641309,106.7331305,99.78176658,94.17506287,83.8836541,NA,80.38672583,86.05730253,87.97814907,92.38449601,96.56281119,94.31651218,103.6327771,104.6627055,100.7244285,99.88960025,102.1207117,100.8989093,101.4460485,101.9833864,101.8150325,102.2618295,103.7893307,104.4483698,103.82044,100.6093726,100.6159784,96.4356923,95.06644661,92.78228082,92.21311013,88.06023068,84.92530178,82.02150986,77.5985391,74.43229371
42.15345003,-70.412262,2022-09-28T17:09:13Z,6.926286316,1215.248456,4,NA,Line_transect,110,93.77686791,114.2544842,NA,92.79691104,101.258924,105.1145224,105.4181369,106.8357486,108.8873479,106.6261364,99.96309398,93.00037944,83.37056128,NA,81.60527567,90.49747419,88.04834404,92.66576438,99.8944,92.44375777,99.62657895,101.4125569,99.75332832,102.1503564,99.85914096,99.41048272,101.4528697,102.5042158,102.1710576,103.8786891,104.2053939,104.254788,103.3427133,101.5683121,100.0192765,96.09560621,95.86923084,92.97259606,90.98527874,87.15805438,83.44408566,80.9688144,78.08639806,74.46271484
42.15379,-70.41224699,2022-09-28T17:09:23Z,7.36045791,1252.918128,4,NA,Line_transect,109,97.64119539,113.8275593,NA,94.3892658,101.9198252,105.4869403,105.0539494,106.769518,107.7842836,105.6207513,99.86047847,92.41640611,83.01081439,NA,86.59211577,92.27071768,87.81280442,94.83458208,99.65404491,95.15956463,103.654419,99.04287053,96.18590177,100.6652607,99.55875132,100.5418343,101.0422697,102.6329391,102.1696551,102.1809723,103.1317924,103.6073703,102.6852002,99.96551223,99.03267923,96.23297824,95.28900135,93.22943535,90.10013762,87.0560949,83.29092452,80.59895425,77.6525041,74.31236328
42.15425896,-70.41228496,2022-09-28T17:09:37Z,7.261401292,1304.477939,4,NA,Line_transect,108,99.48928717,113.8413596,NA,92.64905835,101.9013541,106.9891611,104.3451028,105.8708717,107.9389232,105.5947944,99.0382707,93.59458874,83.3882959,NA,80.68275799,90.15522541,88.36931639,87.64318772,101.0524141,93.36398399,104.8885339,100.3006358,99.27142423,100.4998723,98.59639283,99.41418463,100.3016393,101.2717732,101.6205566,102.708771,102.4237467,104.1635414,102.4303216,100.0514022,99.3678951,94.65940805,95.00863186,92.83587529,91.22734148,87.82578187,85.50577575,81.49096172,77.05437764,74.22869909
42.15471301,-70.41229997,2022-09-28T17:09:51Z,7.02001031,1354.58554,4,NA,Line_transect,109,99.87803394,114.1184134,NA,94.13679587,100.990894,106.4898887,105.342009,105.8634083,108.4602854,106.3502634,99.8162171,93.88328146,84.02096086,NA,82.72989157,91.25669281,90.29056227,91.67141479,98.98000168,95.03339972,104.0375475,100.0789818,99.56359703,100.3055673,99.92574688,101.3527105,100.6858916,101.2134439,101.3493506,102.7636415,102.9303044,104.9995376,103.3616761,100.2961236,100.3195284,95.11030851,95.99203445,93.74427541,91.32641833,88.42366838,85.93808832,82.36326582,77.31068391,74.19163569
42.15523101,-70.41230801,2022-09-28T17:10:07Z,7.006001898,1411.836812,4,NA,Line_transect,1303,96.99928586,114.1865382,NA,95.16813831,99.57014514,105.944339,105.493032,106.3800438,108.9431139,106.1304539,100.0269819,92.86731569,83.44259157,NA,82.54816241,93.642711,88.99704213,89.42800037,98.11848838,92.29667647,101.6146213,102.1961089,99.14850266,99.46939046,101.3029154,101.164701,99.43032868,102.9487236,101.7500003,102.1536168,103.4956597,105.9785682,102.7024693,100.8450349,100.105235,96.04691071,95.91308846,93.29564826,90.43409079,87.33468727,84.60549227,81.25043782,77.80828423,74.34499862
42.15565497,-70.41231497,2022-09-28T17:10:22Z,6.116422958,1458.709141,4,NA,Line_transect,124,97.43752215,113.9634414,NA,93.4216109,100.0799162,106.0048292,105.629384,106.1891123,108.5132118,105.7537615,98.96716241,92.90611172,83.56125538,NA,80.70560868,91.5999729,88.03185886,90.69215603,96.8330267,96.22224584,101.1595576,102.3855816,99.76543554,99.76809222,101.4610566,101.1644155,100.7038738,102.1063809,101.3293667,102.8686466,102.2612068,105.4183711,103.0630123,99.89279898,98.81720992,94.7463486,94.76164142,92.80391493,90.73341646,86.80052567,84.62292986,81.79588089,77.00699206,74.08917878
42.15608597,-70.41232302,2022-09-28T17:10:36Z,6.662275475,1506.368426,4,NA,Line_transect,122,94.14703278,114.4188892,NA,91.53753898,100.5382432,104.8486781,106.0837605,107.2066776,108.7513012,107.1922783,100.3118915,92.58401914,83.06177079,NA,80.72992318,88.01225361,88.28503811,95.29924439,96.55737616,95.32159375,99.83000728,101.1735908,98.9326934,101.2618872,101.7906297,100.8318807,99.85030665,103.225157,103.4016587,104.6005138,103.0439021,104.1518746,104.2169675,101.9497495,100.1348053,96.73084926,95.84600402,93.40740995,90.43269839,86.70120314,83.80912052,81.05842348,76.95864633,74.00419017
42.15652501,-70.41234598,2022-09-28T17:10:49Z,7.313387389,1554.848808,4,NA,Line_transect,1301,99.06085807,114.5664629,NA,97.27243048,103.9333586,105.840633,107.0288156,106.7948819,108.1569451,106.4222698,99.28378886,91.77450834,81.17304462,NA,83.86859842,89.91921769,96.13953921,93.80601249,102.1066384,97.84709815,100.5065518,102.4264533,99.84752783,102.6232345,101.2796293,102.7256659,102.6277853,100.5508322,102.5865047,101.164067,102.8822509,105.1752207,103.4335425,101.3066864,99.20036692,95.28640931,95.04086733,92.8095127,90.02286276,85.71875538,81.01340536,78.12037437,76.03640755,74.1489167
42.15689097,-70.41234598,2022-09-28T17:11:03Z,5.656363473,1595.376507,4,NA,Line_transect,108,97.4983874,115.0419534,NA,90.79841239,102.0138639,107.4204225,108.2057899,106.8415893,108.9172079,106.4778926,99.30002904,91.07729188,82.23960237,NA,75.74553141,86.15951304,88.75801095,96.34173853,99.53410197,94.16615355,103.9239032,103.3468824,99.50310475,104.654432,102.4682228,102.8556348,100.088222,102.3032781,103.2475737,102.8323242,104.3378472,104.9948093,103.2054082,101.3537164,99.940992,96.1895173,94.24337794,92.29457168,88.92546959,85.34432519,81.99750123,79.53382186,77.10806238,74.195531
42.15719598,-70.412277,2022-09-28T17:11:15Z,5.576782811,1629.531717,4,NA,Lower_dredge,108,100.1102917,115.3584115,NA,91.77209571,102.2309198,107.8880709,106.9810879,106.9252555,109.843376,107.2640623,100.8690465,93.76064168,83.2885479,NA,82.83949821,86.29408333,89.47228672,98.65480682,98.00778625,94.85322297,105.1791643,102.0661605,100.9494309,102.2912224,101.7989318,102.5092985,100.5162954,103.4050334,102.0677685,104.3560604,104.3213749,106.2474271,104.2005565,102.3008336,99.98646121,97.59637414,96.16992279,93.66571252,91.7710772,87.81623403,84.29526948,81.21494499,77.35718264,74.23870384
42.15743604,-70.41209402,2022-09-28T17:11:26Z,5.424079777,1657.184639,4,NA,Lower_dredge,108,105.0983315,115.4928549,NA,91.2234727,102.0057622,110.0357682,107.3069411,106.2841252,108.8537815,107.1324877,99.82364879,92.03921889,82.86358762,NA,79.97883725,81.53357174,90.34843798,95.95840996,98.45079042,96.925959,108.7895575,100.8143104,101.1690942,103.6273668,102.0578972,101.665472,99.65978538,102.0043777,102.4032126,103.5996009,103.6293226,104.8900942,103.8461455,102.638284,99.57536653,96.72429462,94.8921505,92.58581063,90.02005029,86.02569233,82.8819026,80.38478812,77.53547934,74.37697422
42.157616,-70.41178096,2022-09-28T17:11:38Z,5.295568329,1679.222218,4,NA,Lower_dredge,108,101.4504628,115.1550938,NA,92.53259649,102.0705432,107.8184802,108.1808513,106.3250709,108.9148951,107.1842812,99.26486421,92.34779975,82.58450959,NA,86.28788423,88.36242114,88.32773945,94.22340472,99.89454042,95.68658647,105.2836405,102.129257,100.1820793,104.5481473,103.3804041,101.9037456,100.1631177,100.6837824,103.1841815,103.9293176,103.6751435,104.7522855,103.633388,102.4302313,100.6841847,95.68606734,94.68619268,92.54670064,90.29768847,86.63391084,82.68151668,80.27256704,76.94385957,74.04319675
42.15771097,-70.41147603,2022-09-28T17:11:48Z,5.305486355,1692.150315,4,NA,Lower_dredge,108,96.17540887,115.0197856,NA,93.16222719,101.4657694,106.7113176,108.136557,107.3371926,108.4809053,107.2658605,99.83998135,92.36283488,82.28116953,NA,76.12828996,90.09215518,90.03784727,96.50258004,97.11556592,96.43251209,102.5546017,102.7875165,99.95102715,103.2988281,103.4873346,103.3072475,103.1222656,102.8374177,101.5906321,102.9823393,103.0848642,104.8095507,103.9603943,102.3334485,100.5223628,96.03918366,95.6547505,92.88752826,90.33182415,86.47306186,83.00315839,79.64341288,77.02646097,74.2402005
42.157703,-70.41117897,2022-09-28T17:11:58Z,4.768198114,1693.995232,4,NA,Lower_dredge,108,106.5367573,116.1835458,NA,93.40750263,102.1194213,110.8518214,107.7554718,108.0076843,109.0332555,107.5825082,100.8595881,93.73279344,83.831043,NA,80.00706896,89.355194,90.89678146,96.59877969,99.47662159,94.55838839,109.4481856,103.0555856,101.2684189,102.7631082,102.2822473,103.7721008,100.5171459,104.4713513,103.7920362,104.8809179,103.0420464,104.6432855,104.3477441,102.2736799,101.2123121,96.84155938,96.87841887,93.94960409,91.55829533,87.82086267,85.11763114,81.73937823,78.14750425,74.32496224
42.157703,-70.41072099,2022-09-28T17:12:08Z,7.34636325,1698.882918,4,NA,Lower_dredge,108,104.6634685,116.3119083,NA,95.09275438,101.0731504,109.825498,107.5679092,108.0781475,109.8007618,108.8037957,102.6636625,95.88824888,85.77988633,NA,88.27133695,90.69190974,91.4182459,95.72424164,97.68009007,95.05888356,108.291112,101.0101826,102.0337873,103.5543555,101.6870034,102.9456113,102.1193235,103.6756487,103.916359,105.3450551,104.3508468,105.3206504,105.3957485,103.7471091,102.451762,99.0140507,98.23826254,95.83345777,93.95686996,89.60305984,86.81441221,83.9754657,79.81072541,75.17508131
42.15764601,-70.41043902,2022-09-28T17:12:15Z,6.697321308,1696.053534,4,NA,Lower_dredge,108,106.3582878,116.4850187,NA,93.14224975,100.9349826,111.8744878,108.4130972,107.4325824,108.6918972,108.0101944,100.6070594,94.49320834,84.57689015,NA,84.11311076,90.03917986,89.00268029,89.89328419,98.6193278,96.18025874,110.4308599,104.2531818,102.2834946,104.5734765,103.3930316,102.7611221,100.8553304,103.7603813,102.8826348,104.2731656,104.1257766,103.3013602,105.4574013,102.3388062,100.4037053,97.1949209,95.34477236,94.52510099,92.17110247,88.8411906,86.01616272,82.75420561,78.36630474,74.72416332
42.15751299,-70.41011799,2022-09-28T17:12:24Z,6.554927704,1685.79378,4,NA,Lower_dredge,108,103.0954702,115.7391306,NA,97.36939917,104.305495,109.317554,107.6687659,106.7598277,109.0075555,107.6714732,100.4383184,92.38838221,83.20733644,NA,76.84938508,94.06121856,94.56497864,91.67606807,103.5955913,94.13804499,106.6188264,104.7127791,99.97913573,104.2140345,103.0929854,100.6782,100.5439101,101.9769543,103.0798911,103.8435021,104.8644036,103.9253193,104.4413582,102.8027662,100.6544053,97.16694351,95.90312756,92.92348957,89.67594764,87.3704733,84.13703585,81.0325919,77.41300347,74.36530172
42.15734904,-70.409889,2022-09-28T17:12:32Z,6.383369222,1671.236727,4,NA,Lower_dredge,108,106.5304443,115.9372746,NA,95.51087778,104.3336051,110.7085412,108.5163901,105.689003,108.9014543,106.7016794,99.80892033,92.14297985,83.03119769,NA,84.53945284,90.23542171,93.45749583,89.52280082,103.0678669,97.75363558,109.2677982,103.7360051,99.82206227,105.4171479,102.7621971,102.3959798,100.0635467,101.416862,101.1576437,103.1410233,105.0548372,103.981997,102.7571623,102.3560012,100.3024277,95.82982003,95.35886766,93.6300783,89.78489256,86.67835194,83.44105728,80.66830217,77.49370436,74.49889614
42.15704301,-70.40976,2022-09-28T17:12:42Z,6.937875982,1639.88973,4,NA,Lower_dredge,108,105.5188239,116.2501285,NA,93.49641975,106.6431991,110.4815449,109.1234909,106.6539359,108.8475151,106.6341455,99.21809231,93.25434683,84.49223017,NA,82.53405609,90.29576096,89.94393932,91.00650091,106.2359427,94.58118511,109.1758477,101.2823886,101.9245403,105.3811945,104.4636724,102.8445261,100.5958322,100.8309596,103.5604204,103.8409905,103.7881567,104.5565846,103.5519636,101.5983634,99.52500643,95.05104394,95.03391958,92.93500391,90.82417183,87.72405129,84.9764431,82.57715106,78.57246632,74.52300593
42.156853,-70.40975204,2022-09-28T17:12:49Z,5.876509827,1619.334158,4,NA,Lower_dredge,204,99.88031567,115.4951821,NA,91.94527276,102.6665227,108.5086614,109.4452383,106.428753,108.5091655,106.8461358,99.65107028,93.97063765,85.30510347,NA,81.07040972,84.87736593,90.52952842,87.00982231,101.2363321,96.70454689,104.154384,105.0555791,101.098478,105.6826861,104.5288273,103.5470592,101.1676016,101.5174004,102.220624,102.6811692,103.7236413,104.5989872,104.3206512,100.8651347,99.60290958,95.14552648,95.4977565,93.82314248,91.54835699,88.53568286,85.47554561,83.66027069,78.94519089,74.55115329
42.15656701,-70.40981297,2022-09-28T17:13:00Z,5.695605683,1587.223528,4,NA,Lower_dredge,108,100.914225,115.2015961,NA,97.2226673,103.9139013,107.997716,107.9043716,106.6312161,108.7291871,106.2672322,100.2512958,94.13256868,84.48286651,NA,86.86036322,88.81949683,96.05112953,91.8710302,102.6502766,96.70095083,105.0468823,102.5921518,101.1167953,104.8921458,101.8423723,101.928593,101.9143093,100.7241561,102.7148749,102.8092836,103.2939916,105.3384142,103.0941883,101.0124405,99.69502712,95.81116783,96.20249023,94.17127834,91.93507198,88.41118336,85.24726427,82.64670826,78.40382393,74.40071529
42.15639903,-70.40982798,2022-09-28T17:13:07Z,5.204056307,1568.704373,4,NA,Lower_dredge,108,106.0466527,115.7557123,NA,94.72837974,101.6388668,110.9293336,109.3734724,105.6402856,108.1709759,105.5478685,99.17951182,92.09759208,83.21434741,NA,78.97596204,92.83276602,89.87519714,88.37227016,100.007656,95.88749436,109.4629052,103.2617991,101.5537187,106.0111237,102.5663829,104.5631237,101.6124851,99.25560322,101.3752318,102.1907197,102.9034234,104.7063107,102.5426473,99.76833435,99.2612392,94.7971963,95.05021888,93.14169003,89.77004516,86.51778834,83.50181888,80.80699554,77.9275935,74.33741192
42.15604004,-70.40988204,2022-09-28T17:13:19Z,6.513617443,1528.775545,4,NA,Lower_dredge,108,102.7454826,114.43876,NA,93.20067869,101.5070209,108.71097,108.4911728,104.803392,106.5016428,105.191606,98.2132723,92.57357691,84.21457243,NA,84.4268154,87.65945191,90.89595154,90.04696407,99.73687847,95.71152872,106.8955214,102.5772313,98.62683035,102.8729311,104.072798,104.1044103,98.52830558,99.54022118,101.4927855,102.0971227,100.7652787,102.1882401,102.3310165,99.2943093,98.71852013,93.7771098,94.07317313,92.26952025,90.19060316,87.37226472,83.37968727,82.41528631,77.97829172,74.27110726
42.15566302,-70.40993501,2022-09-28T17:13:32Z,6.309510465,1486.916723,4,NA,Lower_dredge,108,104.6315201,115.5496504,NA,91.98365573,101.5733001,109.7126782,108.0888267,106.5364388,109.0188046,106.6561751,100.4021879,94.095692,83.23229775,NA,84.30150501,88.29457448,88.02400237,93.51623018,94.47971925,99.69110625,108.2765485,102.1413959,99.99158335,100.9624793,103.694142,104.549649,101.3527,100.5295446,103.0305834,104.3404365,104.2572161,104.1428604,103.3821742,101.6714509,99.92187521,95.99375542,96.10737433,94.64523782,92.18207696,88.22808348,83.98140913,80.99841876,77.62848674,74.26832926
42.155373,-70.40995798,2022-09-28T17:13:44Z,5.238726449,1455.030128,4,NA,Lower_dredge,108,97.73952401,114.7352401,NA,92.53823211,99.83839952,107.3202835,107.8646359,105.5590348,108.9334709,106.298544,100.5655706,93.99289351,83.04924834,NA,81.71916428,88.35284319,89.82758947,91.81731911,95.44874436,96.63571368,105.0871258,99.99756443,100.6805997,101.164454,104.4229701,103.0954489,99.77561739,100.3565261,101.9353948,103.9509471,103.8234142,104.6643041,102.8717421,101.4312174,99.71658029,95.94307967,96.86844142,94.14858541,92.07192947,88.36717579,83.21797961,80.70109763,77.50571143,74.467564
42.155041,-70.41002696,2022-09-28T17:13:58Z,5.191983131,1417.81014,4,NA,Lower_dredge,108,97.9253718,114.297835,NA,90.42532864,100.5347508,108.1739744,107.4501868,105.3046065,107.2635034,105.7741939,99.30639335,91.95921216,83.14580712,NA,81.21347681,85.10818421,88.10536461,85.60450853,96.86066675,97.84848261,105.0184675,103.6663266,100.2758764,101.3068175,103.9781475,102.3272187,98.87767102,100.2077356,101.9611422,101.9639498,102.7178514,102.7504129,102.5776727,100.485809,99.29746829,95.46135072,95.31402342,92.06237662,89.43843471,86.55106626,83.79133774,80.85719742,77.59746698,74.31491589
42.15475501,-70.41011003,2022-09-28T17:14:10Z,5.275254851,1385.343995,4,NA,Lower_dredge,60,98.67001912,114.2228335,NA,95.10992791,104.2093155,104.886255,107.593472,104.504395,107.514242,106.6276513,101.1138512,94.24599559,84.32419383,NA,83.02899646,92.00281832,91.63327616,89.38434052,102.9540701,97.59562764,102.0372306,99.06659686,98.29554183,99.49237297,105.4405687,101.3231068,100.0925839,98.42199551,100.4310506,101.1672586,102.7165281,103.9170091,102.0774461,102.6434391,100.6019702,96.79376711,97.2005306,94.61722881,92.24391701,88.13203362,85.20332125,82.41969342,78.25796678,74.64341622
42.15445301,-70.41017901,2022-09-28T17:14:23Z,5.098399355,1351.385415,4,NA,Lower_dredge,107,97.66953245,113.7276753,NA,96.21162505,98.73579296,106.8364999,105.7159314,104.8804384,106.9088597,106.4740026,100.7218999,93.7061585,84.4705062,NA,79.26046938,93.86418695,92.20363051,91.33064874,91.9655669,96.57396034,102.3019116,102.3535205,101.4872712,101.1516746,101.7734858,99.64254061,99.27861968,99.17778334,101.4672616,101.558062,102.3126889,102.4871567,103.1535884,101.7152004,99.48801614,96.57965646,96.45482807,94.53048212,91.28835363,88.52273262,84.63211901,82.79203803,77.93243345,74.41097771
42.15424002,-70.41023299,2022-09-28T17:14:33Z,4.689474363,1327.345235,4,NA,Lower_dredge,107,93.82599365,112.945166,NA,92.61082433,99.2822486,104.962416,105.6805325,104.2194882,106.7227456,105.5703112,98.44852059,91.91119531,83.23814565,NA,83.66179108,83.65953619,91.33418681,90.94693612,95.62354475,95.5418706,99.93318593,100.2983738,100.3309303,100.4824679,102.7211191,98.51302968,98.4346148,99.25332765,100.424535,101.2296133,102.0775714,102.4580382,102.5386271,100.6834798,98.07157157,93.87087701,94.15282551,92.91342526,89.75155073,85.89964533,83.41242421,80.98187654,77.62814747,74.39117315
42.154007,-70.41030901,2022-09-28T17:14:46Z,3.990484666,1300.751786,4,NA,Lower_dredge,107,103.3250182,115.7401797,NA,93.48839212,99.77396366,110.3860618,108.6579389,106.8362355,108.5563194,106.1657907,101.8117406,95.42494622,86.85755158,NA,79.08550065,91.90937679,87.77839207,90.79118282,94.59746507,97.33251034,107.5642572,105.6547327,101.8909312,104.7601579,104.1802768,102.3827957,102.2164908,102.3994661,101.5317891,101.9794126,103.7426697,105.0881105,102.3991115,100.7441891,100.8336918,97.16100673,98.48064588,94.66488141,92.43563904,90.12197452,88.49258837,85.46682547,79.97882322,75.23590635
42.15379,-70.41039996,2022-09-28T17:14:59Z,3.782345447,1275.641655,4,NA,Tow_dredge,91,101.9383838,118.2200739,NA,100.3015654,103.7558761,113.1784749,111.8146677,108.5816832,110.9072412,106.8773927,102.4586797,97.87583157,92.10368313,NA,82.43687169,90.9329963,99.68676367,92.14620255,96.90236461,102.3568579,108.4845275,107.2800939,109.2374252,107.5899583,106.7602876,106.7237257,104.1601826,103.4042898,103.8339942,105.271512,106.8544385,106.1386886,103.3389567,101.8920064,100.6787554,97.24956059,98.52878441,97.14293037,95.38202369,92.13051241,90.19299616,91.11986678,84.46100598,76.96451378
42.15354902,-70.41047699,2022-09-28T17:15:11Z,4.465762847,1248.1715,4,NA,Tow_dredge,121,101.8771242,117.9771699,NA,93.86528265,106.2730875,113.1770386,111.2184609,107.7130167,109.7771264,107.1578704,104.0722385,99.76297681,91.39420461,NA,84.99649489,89.87946367,90.59398503,93.34869739,95.72542235,105.6223563,106.9031021,110.0877578,107.5414775,105.7212512,106.2972464,107.1950153,102.7445611,102.2946248,103.671093,104.4864981,105.4370814,105.0420233,103.4304332,101.408822,102.0711535,99.20745655,100.6358139,97.50634366,97.37542139,94.07650331,91.60749766,89.93022859,85.01554462,78.8716078
42.15329002,-70.41055301,2022-09-28T17:15:22Z,5.214159913,1218.764901,4,NA,Tow_dredge,78,100.1994094,117.2839985,NA,92.27976605,106.9283709,110.9463125,111.0107077,107.8651098,108.7802989,107.0364511,105.4869667,99.64116334,92.15932071,NA,80.37357953,90.87897337,85.52717271,94.63040573,102.9131416,104.2873483,105.5709139,106.597913,106.2934357,106.6058278,106.538921,105.485448,103.7637903,102.4463506,102.9693931,102.74416,104.7378605,104.3028065,103.2133458,101.3441481,102.0293567,101.8728711,100.6130673,99.27738023,96.48615413,95.04731085,91.92408239,90.39704123,86.39291952,80.51454926
42.15291199,-70.41064496,2022-09-28T17:15:37Z,5.541345278,1176.172637,4,NA,Tow_dredge,224,100.321761,116.9099029,NA,92.12445597,104.0839502,109.6373724,110.863707,108.0106404,109.5917663,107.2396908,105.0205692,99.58483658,91.81061084,NA,79.31933489,87.30593131,90.03335255,93.50242495,98.25108449,102.2230179,104.2270538,104.1213097,105.9870139,105.8256779,107.242007,104.8809689,102.3062296,104.1368289,103.0794164,104.0659207,105.2668265,105.0377323,103.574074,101.1473014,102.3468618,100.1807287,101.6737931,98.2255271,97.3778174,94.04914665,90.3359917,89.33738353,86.81761627,82.50888458
42.15259197,-70.41074404,2022-09-28T17:15:49Z,5.920746864,1139.75604,4,NA,Tow_dredge,121,97.05466093,115.4494106,NA,97.21088641,101.7760079,107.0342029,109.4460291,107.5145117,108.7773549,106.17773,101.0682178,96.42303876,90.99525099,NA,80.32297219,95.12056716,92.79262713,86.54166073,97.18243147,99.71941234,100.1036352,103.5051192,102.5187847,104.8282282,104.6698221,104.5209612,102.3276513,101.845941,103.8084179,103.5767375,103.9286286,104.4665385,102.3394365,101.0245011,100.6729012,95.85855504,97.06352154,95.85386956,93.70655675,91.0796164,88.79891711,88.06686031,86.35802601,82.65963549
42.15226399,-70.41084303,2022-09-28T17:16:01Z,6.060469594,1102.481453,4,NA,Tow_dredge,60,99.25144719,114.8652653,NA,93.55871016,103.09004,106.6657106,107.9068244,106.941453,108.0203164,106.4849697,101.3316996,95.4198325,91.13725679,NA,82.79449858,91.78983549,87.55007692,90.2022393,102.314544,93.58607788,104.085118,98.57524204,101.3310643,103.5554564,102.7070141,103.1028078,102.1102797,102.3822656,102.0095674,101.3272469,102.9236678,104.8018043,101.9810368,100.5377399,102.4094952,96.15824954,98.07641282,94.8259774,92.39832267,89.71411256,89.08386964,88.94211165,85.86203916,81.13537382
42.15201203,-70.41091201,2022-09-28T17:16:11Z,5.56326092,1073.97014,4,NA,Tow_dredge,60,98.81929559,115.6069599,NA,95.63741328,104.3921523,107.3189463,108.9799037,108.5138705,108.4042521,105.7650213,101.8191544,96.87635443,91.47551565,NA,87.53439722,91.85483402,91.93844573,94.55509355,101.8544437,99.69026651,103.6158711,101.4396532,102.3083117,104.8788118,103.8905653,103.7693695,103.3786269,104.1163383,103.7014268,101.9351474,102.8031053,105.3868192,101.4604783,99.99378724,101.376971,98.01345652,97.50260549,95.11425209,92.96266195,91.76661425,91.43340193,89.61782981,86.01025431,79.53205776
42.15182503,-70.41093397,2022-09-28T17:16:18Z,5.802497822,1053.314284,4,NA,Tow_dredge,207,102.3880423,115.2469253,NA,95.6563948,98.77510123,106.8764929,109.7653063,107.2656422,108.7012645,104.69973,102.0278297,97.32701339,92.38153994,NA,82.95478478,92.99609406,91.72400544,91.46871104,94.91239725,94.82999688,100.8954617,103.6542216,101.2146705,106.4951007,103.5982835,104.3491651,101.7834374,101.8893201,103.570172,104.076166,103.7387077,103.968472,100.171195,100.021547,99.57054236,99.03107315,96.41920319,95.52180922,93.20912295,92.74157322,91.5537809,90.54600654,86.8285587,80.5946622
42.15165303,-70.41096498,2022-09-28T17:16:25Z,5.364229427,1034.133611,4,NA,Tow_dredge,207,99.46119155,115.5611453,NA,95.27716007,102.0093929,107.5914688,108.908632,107.868822,109.45677,105.585436,101.7200296,95.48964477,90.48492646,NA,87.61379329,93.85790549,85.59148021,95.16962978,96.29463045,99.20878859,102.3664655,103.581765,102.3990075,105.895762,101.1909561,104.1090267,103.1725588,102.820261,103.2865187,103.4315572,104.5232095,105.7829897,101.443739,100.9564269,99.90299217,98.99388532,96.27156085,94.29655188,91.95622173,90.42273732,89.3874624,88.70973015,83.95673343,81.01950837
