"","RLDateTimeHyd_Serial","RLDateTimeHyd","Tow","Activity","PeakFreq","PeakLev","BB","OL_Hz","OL_31_5","OL_63","OL_125","OL_250","OL_500","OL_1000","OL_2000","OL_4000","OL_8000","OL_16000","TOL_Hz","TOL_25","TOL_31_5","TOL_40","TOL_50","TOL_63","TOL_80","TOL_100","TOL_125","TOL_160","TOL_200","TOL_250","TOL_315","TOL_400","TOL_500","TOL_630","TOL_800","TOL_1000","TOL_1250","TOL_1600","TOL_2000","TOL_2500","TOL_3150","TOL_4000","TOL_5000","TOL_6300","TOL_8000","TOL_10000","TOL_12500","TOL16000","TOL_20000"
"2265",738792.7173,"2022-09-28T17:12:53Z","4","Lower_p1",108,107.0276884,116.0731137,NA,95.36803588,101.548263,111.2928303,108.5391467,106.9267071,108.7744664,106.5721696,99.25455787,93.21764251,84.59622162,NA,85.63772806,93.77913963,88.3781443,90.43081378,100.5457646,92.64793249,110.3924067,101.5611231,100.3710418,105.1888453,103.7617904,101.6522118,102.2028302,101.8672969,102.3807967,102.7418255,104.2316785,104.7880832,103.5507176,101.160602,99.86912286,95.1136705,95.29746796,92.52897007,90.95024298,87.61460996,84.40653405,82.59253061,78.84264293,74.75506959
"2266",738792.7173,"2022-09-28T17:12:54Z","4","Lower_p1",107,101.9852986,115.8811918,NA,94.53013162,105.3049594,109.1557391,108.7488766,106.0309625,109.0588371,107.6520207,100.7562992,93.47221426,84.19231827,NA,82.46465236,93.30825644,87.15659207,90.10891984,104.875809,93.35746146,106.3244532,104.0540399,101.4615294,104.4518642,104.4031779,102.9080017,100.9231369,100.1614775,102.3925787,103.6219706,104.1576125,104.9754064,104.5995928,102.5713791,100.5393544,97.13118481,96.38459775,93.77851649,91.19627912,87.91206416,84.60906481,82.126964,78.42087883,74.75008366
"2267",738792.7173,"2022-09-28T17:12:55Z","4","Lower_p1",107,104.7787393,115.7724996,NA,95.65837955,102.1980787,110.0276528,108.7425621,105.9242207,108.8044801,107.3708267,99.8353772,93.41264064,85.32554162,NA,84.78660546,89.78463993,93.85110982,92.33759767,100.6270868,95.21419173,108.6479165,102.204011,100.3262896,105.8650777,103.0187905,102.1029258,100.3850496,101.0563489,101.8868469,103.9185198,104.0183634,104.1595376,105.1770506,101.2377842,99.21677316,95.58560222,95.56966684,93.80891613,90.94275324,87.94062085,85.17604479,83.44078115,79.45319437,75.0287652
"2268",738792.7173,"2022-09-28T17:12:56Z","4","Lower_p1",107,105.4979208,116.2209325,NA,91.35453978,101.6140545,110.8167512,109.2875382,106.8818324,109.1864821,107.2883033,99.67588997,94.16278296,84.27524807,NA,84.38812353,84.28861906,89.15342065,88.06495255,100.3905574,94.65355734,109.8286057,101.8643838,99.6374235,105.3912019,103.6776365,104.3047056,101.7844066,101.6576418,102.7977037,103.4700638,104.0414091,105.480815,104.9768035,100.4063433,100.4624556,95.11385787,95.93747982,93.24370226,91.85594633,88.64226072,85.35444868,82.31446399,78.45630613,74.33722669
"2269",738792.7173,"2022-09-28T17:12:57Z","4","Lower_p1",107,100.2229699,115.068238,NA,88.69632801,101.6798899,108.5407451,108.2969558,106.4966427,108.1488402,106.6190076,99.19327133,93.71403057,83.11167945,NA,81.63802758,81.19254987,86.65833062,93.93127869,99.25485707,95.82850851,105.2589648,104.7549273,99.03546598,103.5171331,104.5809421,102.1408014,101.8885615,101.0090572,102.1934554,101.7075108,103.0308238,104.8264766,104.4911004,99.6800821,99.29078307,94.53279926,95.60110082,92.63236172,91.40618166,88.43496121,84.34634714,80.83793836,77.55019821,74.24136971
"2270",738792.7173,"2022-09-28T17:12:58Z","4","Lower_p1",108,105.533212,115.660783,NA,95.71641898,104.7812272,110.0603938,107.549793,105.873196,108.9264012,106.6829701,99.92254263,94.11980761,84.32791637,NA,79.77263983,90.94166431,93.78833327,93.79580151,103.6044328,96.75839978,108.5883503,102.1541591,101.0480062,102.7051181,103.037295,102.5803952,100.2159305,101.4499986,101.5203429,103.3732448,103.2442227,105.4713438,103.9551782,100.1163396,100.5910893,95.59470996,95.70094441,93.94575629,91.97720035,88.40919038,84.94508913,82.58486897,77.92340458,74.40267923
"2271",738792.7173,"2022-09-28T17:12:59Z","4","Lower_p1",108,105.6721071,115.7043548,NA,94.41384126,101.7918922,110.8504967,108.883891,106.1812248,107.6148129,106.4386774,99.5765243,93.54191035,84.85644033,NA,79.63007574,89.79138064,92.35045062,91.06818617,99.50552801,96.90610153,109.1461075,104.8077259,99.65136798,104.1290661,104.5092604,103.6580167,101.701033,101.2361299,101.2774646,102.0361683,102.129579,104.053496,103.8196942,99.81659838,100.1528512,95.42414404,95.26615725,93.46764538,91.12468077,87.82944583,85.54100703,83.09857585,78.7190242,74.3746764
"2272",738792.7174,"2022-09-28T17:13:00Z","4","Lower_p1",108,100.914225,115.2015961,NA,97.2226673,103.9139013,107.997716,107.9043716,106.6312161,108.7291871,106.2672322,100.2512958,94.13256868,84.48286651,NA,86.86036322,88.81949683,96.05112953,91.8710302,102.6502766,96.70095083,105.0468823,102.5921518,101.1167953,104.8921458,101.8423723,101.928593,101.9143093,100.7241561,102.7148749,102.8092836,103.2939916,105.3384142,103.0941883,101.0124405,99.69502712,95.81116783,96.20249023,94.17127834,91.93507198,88.41118336,85.24726427,82.64670826,78.40382393,74.40071529
"2273",738792.7174,"2022-09-28T17:13:01Z","4","Lower_p1",108,109.2787633,116.8276625,NA,91.79540642,103.2563749,113.0927772,108.6407068,106.3794351,108.9033502,106.7165287,100.4286747,94.22940911,84.10650958,NA,78.72308341,88.47813356,88.65130523,93.21197591,101.8104348,95.90936366,112.4400141,103.2997328,98.49271354,104.7740936,102.2598772,104.1961932,100.9351696,100.4926713,102.9757197,104.8552433,103.6476327,103.79073,103.6321257,101.5533138,99.8105962,96.41310544,96.16970831,94.0128818,92.31242565,87.95755781,85.05433681,82.19438272,78.06258063,74.42000643
"2274",738792.7174,"2022-09-28T17:13:02Z","4","Lower_p1",108,109.028698,116.5808286,NA,93.16753895,103.8268792,112.6087506,108.0882021,107.2338913,108.7570024,106.125743,100.1202655,94.00044442,83.52590658,NA,82.40770904,84.7209348,92.04961225,97.43303608,101.1604641,97.43257414,111.982477,102.147424,99.07938235,104.7116678,102.9298946,101.8086111,102.1940599,101.5585248,103.4245613,102.8441435,103.5403634,105.2198631,103.461964,100.0624132,99.36688332,95.74040737,95.73940838,94.44277592,92.01118559,87.88211194,84.90102485,81.4890387,77.54911439,74.38386736
"2275",738792.7174,"2022-09-28T17:13:03Z","4","Lower_p1",107,99.88210759,114.7758615,NA,94.61323485,102.139476,106.5091126,108.0900449,106.1640005,108.6631714,106.3829277,100.1859861,94.51104112,83.50973056,NA,79.91791133,84.96659873,93.94609472,94.40388257,98.13163047,98.5161055,104.0637797,101.1396596,97.97338805,105.5064238,101.917514,101.2492724,101.3701581,101.6701597,101.1205831,103.1624233,104.067431,104.3584688,103.6100838,100.4832455,99.70412558,95.79182619,96.00218288,94.24837972,92.56325339,88.53230288,84.88490372,81.50249206,77.52591356,74.22733682
"2276",738792.7174,"2022-09-28T17:13:04Z","4","Lower_p1",108,107.8119762,116.1717533,NA,92.9384983,101.6057526,112.0850927,109.3354567,105.077191,108.2127772,105.8956496,100.2331328,93.0572705,84.57704827,NA,82.4770882,90.23474629,88.66153697,88.76930755,99.66311977,96.49986213,111.3340141,102.1071786,99.74207248,103.9928232,105.783179,103.5911757,100.1003614,99.92564556,100.8371145,103.4281998,102.7142693,104.0759011,102.6444563,100.3087468,99.88760888,95.62758481,96.36807658,94.0898118,90.69737436,86.96474275,85.44596009,82.81300563,78.39776715,74.25174192
"2277",738792.7174,"2022-09-28T17:13:05Z","4","Lower_p1",107,102.9789457,115.1322815,NA,92.21571909,103.7879432,108.3437462,108.4000036,106.3454951,108.3009097,106.0683806,99.75312657,93.08417873,84.18412272,NA,80.93198547,88.94509764,88.79278583,89.14369133,102.0163824,98.56846442,106.7743133,100.2408517,100.0611292,103.4722066,103.7127628,103.697255,101.7350395,101.1974787,101.7670896,101.4739841,103.354537,105.0422147,102.9372583,100.730489,99.51547075,95.4854708,95.87166355,93.10900138,90.72673479,87.23042379,85.10094683,82.38037831,77.86980911,74.44636595
"2278",738792.7174,"2022-09-28T17:13:06Z","4","Lower_p1",107,101.825292,114.718409,NA,92.68195469,103.1222458,109.0573142,107.6087913,105.4495494,107.1386774,105.8633678,99.32866914,92.1885234,82.70904682,NA,81.68690656,89.1606129,89.45786581,86.69015661,101.3735271,98.01787713,106.810677,103.5132364,100.0223875,103.7641821,102.4836381,102.0826315,100.5487467,100.6800736,100.802484,101.2665793,102.3397072,103.2675122,102.5537078,100.4266747,99.79608948,95.23709086,95.11460426,92.96929075,90.08757312,86.35714344,83.06657719,80.4252866,76.98687227,74.2063975
"2279",738792.7174,"2022-09-28T17:13:07Z","4","Lower_p1",108,106.0466527,115.7557123,NA,94.72837974,101.6388668,110.9293336,109.3734724,105.6402856,108.1709759,105.5478685,99.17951182,92.09759208,83.21434741,NA,78.97596204,92.83276602,89.87519714,88.37227016,100.007656,95.88749436,109.4629052,103.2617991,101.5537187,106.0111237,102.5663829,104.5631237,101.6124851,99.25560322,101.3752318,102.1907197,102.9034234,104.7063107,102.5426473,99.76833435,99.2612392,94.7971963,95.05021888,93.14169003,89.77004516,86.51778834,83.50181888,80.80699554,77.9275935,74.33741192
"2280",738792.7175,"2022-09-28T17:13:08Z","4","Lower_p1",107,99.04850026,114.2564165,NA,91.53707113,101.7942238,107.0906206,108.1622974,105.7035075,107.2182781,105.2256525,99.00891138,92.64580157,83.29180932,NA,81.85812801,82.51686413,90.38513312,88.68379902,100.8372952,93.52300563,104.9828667,100.8826351,98.70616477,103.7535807,103.6112475,102.7408569,101.6777906,99.00692335,101.6172576,102.2719763,101.2885689,103.4975741,101.9272842,100.0871449,98.76265145,93.93830057,95.16757664,93.41723974,90.54625069,86.63784638,83.87163904,81.29854281,77.1306188,74.29644833
"2281",738792.7175,"2022-09-28T17:13:09Z","4","Lower_p1",122,97.02996701,114.2507314,NA,92.96718379,101.4758249,107.3637427,107.1789251,104.9431411,107.9265412,105.9823559,99.45446909,91.59157544,82.39448518,NA,80.00571947,85.45801555,91.84325359,87.02140956,99.51319604,96.63104128,102.5536352,104.4168678,99.46647251,102.4138316,103.1782884,101.4626686,99.73016373,99.70282346,100.9604969,101.2242673,103.5593692,104.1640232,102.9644734,100.153171,99.7773517,94.62662593,95.58762721,93.6122547,89.37564129,85.67781726,83.15768948,79.9483017,76.8648781,74.17629472
"2282",738792.7175,"2022-09-28T17:13:10Z","4","Lower_p1",108,106.4851421,115.9353575,NA,93.54637539,100.8485743,111.8977244,107.940271,105.2681767,108.6707716,106.3338861,99.37960628,91.94661599,83.0264006,NA,83.54088579,86.55609244,91.99830596,89.54857054,98.53726077,96.14489674,111.1121881,102.6621048,98.5457519,104.3646,103.4810704,101.0124409,100.5900525,100.2038469,100.6823039,103.7726193,104.0323521,103.8898064,103.2551962,100.8312126,99.87779784,94.7963098,95.4293708,93.34564063,89.9070935,85.72637748,83.28170334,80.65823027,77.59266734,74.30248367
"2283",738792.7175,"2022-09-28T17:13:11Z","4","Lower_p1",108,105.1276598,115.3023048,NA,93.00160846,101.029261,110.187985,108.3226437,105.6238916,108.1589382,106.0655177,99.00424158,91.52219025,82.87565922,NA,78.26097735,86.19552657,91.79711943,96.76522079,95.12826088,96.69240145,108.9703189,102.4652997,98.97103512,103.5917088,103.4694804,103.591959,100.5059512,100.4152398,101.5439956,102.787709,103.3421574,103.9547827,102.8689923,101.2885496,98.80928908,94.66559115,95.24668297,92.2428118,89.19369994,85.87994852,83.05270217,80.56262423,77.21047195,74.38633455
"2284",738792.7175,"2022-09-28T17:13:12Z","4","Lower_p1",108,105.1934324,115.0680874,NA,91.61378953,100.3169677,109.8064902,107.4932139,106.157095,107.8021902,106.6115173,99.09519021,91.7819357,82.77432975,NA,79.48149094,88.80929681,87.78937568,92.16358838,97.90697949,94.6768809,108.8712217,100.7144031,98.28791316,103.3719915,102.7653179,101.9050844,101.4198186,99.74676346,102.5470696,102.2469122,102.5621182,104.0605064,103.2692796,101.5807294,100.0906286,95.05123758,94.92352829,92.58258477,89.56220249,85.72081453,83.61445812,80.51325073,76.90905007,74.4401914
"2285",738792.7175,"2022-09-28T17:13:13Z","4","Lower_p1",107,105.3536903,115.1114196,NA,92.13806081,102.9522018,110.3605417,107.6373411,105.4208883,107.4032183,105.8728565,98.04430467,91.07134531,81.7576314,NA,78.56189829,89.37284191,88.44316161,90.14801105,101.943424,94.85118712,109.0048594,102.8579432,99.92280733,102.983002,102.3185203,103.2451296,100.9350721,101.0813729,99.82771052,101.5358805,102.5442175,103.5769653,103.0089826,100.6612282,98.46561696,93.97965693,93.59702383,91.99981048,89.07187333,85.2343476,81.41242792,79.00242168,76.43169041,74.22233733
"2286",738792.7175,"2022-09-28T17:13:14Z","4","Lower_p1",108,109.5418333,116.133585,NA,93.07545554,103.6096653,112.4519558,108.1009619,105.4583224,107.9720466,105.7762636,98.79543491,92.29672329,82.2535616,NA,77.78062063,89.78991532,90.0751999,89.79379272,102.5953907,95.83015362,111.6287966,103.3045385,99.52501306,102.3142723,103.9484033,103.563927,100.1965972,99.37305007,102.047608,102.8663696,103.5766532,103.1296036,102.8239944,100.0636697,99.29615856,94.30203769,94.31570351,93.39197655,90.37271638,86.30572176,82.55777741,79.87661816,76.5532704,74.08231437
"2287",738792.7175,"2022-09-28T17:13:15Z","4","Lower_p1",108,103.4970044,114.7964938,NA,92.65090345,104.1076062,108.9582298,107.757121,104.4131267,107.5838378,106.1406106,98.75483441,93.05783277,82.85182788,NA,77.69445137,86.63730782,91.21006068,92.21798084,102.9940917,96.18784813,106.9372178,102.9222606,99.85626172,102.084527,103.7626398,102.9492205,98.8171666,99.99028195,100.0139585,101.9146918,102.7085611,103.6421279,103.6804778,100.303187,98.4883833,94.55008967,94.05008867,93.25349912,91.21326444,86.94743459,83.10827308,80.53747622,77.24309332,74.2578361
"2288",738792.7175,"2022-09-28T17:13:16Z","4","Lower_p1",108,109.8636296,116.1411648,NA,92.35439192,104.2019754,112.4763666,107.648572,104.9602011,108.0552804,106.4083663,98.64303208,92.22377258,82.6565907,NA,83.258366,89.21563697,88.28096461,91.34448859,102.7395633,97.89617033,111.8376484,102.7714039,97.20936147,102.6443224,102.0743686,103.7447059,99.29701497,100.9920648,100.1125329,103.5959517,103.4027775,102.8160271,102.8835941,101.9162253,99.42736484,94.71878181,93.97049341,92.68956673,90.36787596,86.21517849,82.09433487,80.14536585,77.29301061,74.36736868
"2289",738792.7176,"2022-09-28T17:13:17Z","4","Lower_p1",108,108.7117047,115.9073718,NA,90.81796386,101.1599774,112.1780238,108.1031919,104.7804677,108.2562842,105.9428732,98.57270073,92.92816707,83.41297013,NA,77.77868656,85.68700584,88.90343585,89.48501053,99.34573689,95.52907899,111.223603,103.5039965,100.0728404,102.3141487,104.4671992,102.9232857,99.74213834,98.9728761,101.0539567,102.6006924,104.1694759,103.5435432,102.973258,100.8304905,98.66463915,94.56441601,93.91229738,92.73417537,91.02045382,86.86221095,83.26597355,81.16777042,77.87628074,74.35459741
"2290",738792.7176,"2022-09-28T17:13:18Z","4","Lower_p1",107,102.136603,114.0013867,NA,95.01049835,101.787202,107.2934982,106.9544841,105.3071194,107.1723545,105.2974838,98.77182038,92.97884632,83.47594266,NA,83.6510127,93.27239146,89.10476978,88.33149566,100.4297875,95.27607463,105.745621,99.94976168,97.91830179,102.5569842,101.3820027,102.5119474,99.3592619,100.3562634,101.6007147,101.8314828,102.0754977,103.1754407,102.2528141,99.87532642,98.66219863,94.48997167,94.21756179,93.188781,90.8579067,87.16417542,83.92114629,81.28364337,77.89824885,74.25070829
"2291",738792.7176,"2022-09-28T17:13:19Z","4","Lower_p1",108,102.7454826,114.43876,NA,93.20067869,101.5070209,108.71097,108.4911728,104.803392,106.5016428,105.191606,98.2132723,92.57357691,84.21457243,NA,84.4268154,87.65945191,90.89595154,90.04696407,99.73687847,95.71152872,106.8955214,102.5772313,98.62683035,102.8729311,104.072798,104.1044103,98.52830558,99.54022118,101.4927855,102.0971227,100.7652787,102.1882401,102.3310165,99.2943093,98.71852013,93.7771098,94.07317313,92.26952025,90.19060316,87.37226472,83.37968727,82.41528631,77.97829172,74.27110726
"2292",738792.7176,"2022-09-28T17:13:20Z","4","Lower_p1",107,105.609225,114.9073203,NA,92.73604267,99.44332076,110.189098,108.2398947,106.4841971,106.5311268,104.7373537,98.03589072,92.71585992,83.76036453,NA,87.90672113,87.14966364,88.69991249,89.94814734,96.56259302,95.15494578,109.0050909,102.3130095,98.97129304,102.0415532,103.1184334,104.7962619,99.33934244,100.7932911,103.7863763,103.0019588,100.6113391,101.3086359,101.7985689,99.19001581,98.01942439,93.65794765,94.18344763,91.5229784,90.69732404,86.65614553,83.64907403,81.6950922,77.99957031,74.29279029
"2293",738792.7176,"2022-09-28T17:13:21Z","4","Lower_p1",107,99.1747883,114.2022794,NA,93.14728843,102.0117862,106.4981831,108.2369419,106.9875708,106.8356539,104.2898707,98.31973967,92.40545081,83.45170784,NA,88.68945595,88.94058841,87.33231453,88.53786247,99.98261216,97.17488641,103.1292282,102.0941751,98.97520429,102.48118,103.0554741,104.5816507,101.1630569,101.7394219,103.420006,102.3750898,102.4482836,101.2732048,101.3210057,98.91302633,97.41295253,94.084872,93.61817467,92.85489055,90.35945466,86.60015657,82.93560152,81.24588634,77.95091689,74.11349829
"2294",738792.7176,"2022-09-28T17:13:22Z","4","Lower_p1",107,105.3158328,115.3195839,NA,92.53057083,101.5815951,111.0717782,108.2473119,104.8084663,107.7530305,104.8916696,98.21998468,92.63327842,83.05324666,NA,80.94824544,89.69601619,88.65720566,90.19515998,99.90564894,95.51720418,109.5549522,104.7784875,98.85375416,102.1754877,103.1124869,104.7442615,98.52936867,99.96231977,101.2114404,103.3163106,103.4628274,102.0279657,102.1748227,99.51365456,97.32652947,93.82626506,94.07646806,92.22070248,90.79152646,86.65673795,82.32178062,80.76681734,77.43551588,74.356995
"2295",738792.7176,"2022-09-28T17:13:23Z","4","Lower_p1",107,100.8343733,114.3370068,NA,92.6709257,102.0906619,107.6978442,107.2703075,105.3822934,108.0557064,105.3139726,98.25860422,92.64655632,83.50338236,NA,82.16761187,91.39084601,84.87787808,91.15914093,99.09812899,98.29467797,105.1062789,102.4189466,99.53999824,101.6392664,101.9271991,103.6485324,99.93659067,99.95314971,101.6981683,103.8499031,103.077977,102.8624541,102.0474105,100.2983959,98.60905193,94.03788193,93.60396115,92.71805116,90.24260948,87.35816895,83.75822927,81.42283641,77.70151356,74.2120011
"2296",738792.7176,"2022-09-28T17:13:24Z","4","Lower_p1",106,100.8019746,114.4523009,NA,93.81307595,100.8896207,107.6606852,107.8257197,105.2994005,108.2135007,105.3708517,99.10565915,93.29215305,83.24416623,NA,82.09251579,90.71932459,90.26952843,89.8911103,97.74808999,97.27872868,104.9844403,103.0606222,98.20263433,102.4976647,102.1772306,104.204763,99.15275349,100.6147258,101.5019023,102.8774021,103.6568608,103.7414715,101.4806977,100.6756698,99.39303239,94.99247765,94.69023636,93.09101206,91.11361524,87.68523067,84.06478058,81.0656361,77.5539924,74.20251968
"2297",738792.7177,"2022-09-28T17:13:25Z","4","Lower_p1",108,106.6564244,115.7232964,NA,94.61314311,100.5739346,111.9742045,107.0513249,106.1283292,107.9247379,105.5213966,99.90452314,93.59340361,82.90032757,NA,77.32700249,93.6618127,87.11830927,94.85198859,96.33683478,96.07924788,110.6004792,105.2344831,99.70608721,101.5164065,102.0922804,103.0848764,99.58005245,101.1365769,102.7726221,103.4850358,103.2267109,102.7136892,102.3852855,100.553415,98.43750434,96.25567458,95.31565223,93.34333301,91.60808907,87.81908355,83.69295802,80.50184603,77.39254868,74.45444422
"2298",738792.7177,"2022-09-28T17:13:26Z","4","Lower_p1",108,108.8762159,115.9202223,NA,94.84779284,99.41166961,111.9951578,107.779934,105.590893,108.4331179,106.3125334,99.70957619,93.77823109,83.1615504,NA,82.35642481,93.49199456,88.10719995,89.98941726,95.35597194,96.3378242,111.2976558,101.7494975,99.30877164,100.5255497,103.6982657,104.0241408,99.09341549,100.9713347,101.9338413,104.2614331,103.610452,103.0257802,103.8085987,100.5287941,98.7218795,95.54854903,95.51781853,93.42896638,91.69839568,88.14516072,84.08025534,80.89094407,77.61278564,74.24943504
"2299",738792.7177,"2022-09-28T17:13:27Z","4","Lower_p1",108,101.7382765,114.6492601,NA,90.66788588,101.4964226,108.5751966,107.332929,105.3356504,107.82732,106.3469011,99.82187377,93.84019539,82.94209972,NA,80.57284955,88.02353919,86.20922135,92.79350777,96.76551451,98.72895113,106.6603022,101.8484979,100.160944,101.5135339,100.8937105,104.4181398,99.12811702,100.0148004,102.0271913,103.9569801,102.4221605,102.6240415,102.9755262,100.9057775,100.3987244,96.17359666,95.09183395,93.47303089,91.74774524,88.21468728,84.19538287,80.49590304,77.70823105,74.11479521
"2300",738792.7177,"2022-09-28T17:13:28Z","4","Lower_p1",108,108.8399557,116.2507948,NA,93.92894289,99.00176168,112.5836147,109.0248382,105.518673,107.8155924,106.188924,100.0280163,93.35843501,82.5867309,NA,82.9993478,90.7220191,90.37727927,92.16419788,94.50602392,95.41360579,111.6375369,104.1452016,99.78328308,103.2349208,103.8014064,105.4196202,100.4165319,100.635568,101.1566604,103.0011785,103.2353736,102.8893778,103.5958024,99.80722748,99.60393733,96.09144932,95.21488439,94.27526528,91.33680709,87.87653702,82.8602103,80.08956684,77.19751206,74.29437351
"2301",738792.7177,"2022-09-28T17:13:29Z","4","Lower_p1",108,104.883215,115.3425365,NA,96.08827883,99.81002142,109.86133,109.0787228,106.1254871,107.4121355,106.143651,100.4001133,93.7405607,82.75473252,NA,86.9754087,94.51019431,88.6891416,90.9382148,94.98621921,97.14211252,108.6126608,100.8931217,100.762445,102.9299927,104.1752477,105.4529516,101.0506435,99.80115651,102.7157258,102.6716607,102.4839165,102.7625592,103.5896442,99.75875257,99.46244935,96.34793411,95.86535206,94.45976459,91.80563444,87.91830928,83.64549149,80.49822153,76.95283496,74.28734031
"2302",738792.7177,"2022-09-28T17:13:30Z","4","Lower_p1",108,102.7028429,115.1003508,NA,95.94756507,100.249997,109.0627649,108.4184887,106.0933502,108.015207,106.2266946,100.14167,94.04592738,82.46625269,NA,82.21787237,94.61340724,89.41363915,92.3291441,95.28904908,97.40595048,107.3315751,102.40511,99.58832233,103.3744063,103.4627601,104.0710382,99.59755366,101.4896813,102.4226486,103.2846882,103.5595925,102.8592077,103.4003771,100.2024826,99.81690584,95.82442145,95.31000242,94.93039355,92.3499345,87.84420011,83.26305358,80.03807645,76.99107927,74.07475654
"2303",738792.7177,"2022-09-28T17:13:31Z","4","Lower_p1",108,106.1288307,115.6760218,NA,92.89647158,99.83980064,110.5577649,108.2490945,105.9381343,108.7409258,106.8785197,100.5720306,94.5665399,83.39111379,NA,80.63893972,91.35206133,86.69484866,93.52556544,96.56871869,94.54514386,109.2191875,102.5982754,100.7808475,101.5824021,103.3870868,104.8588958,99.27500807,100.3021631,103.0242956,104.0152398,104.0335177,103.8582537,103.8423261,101.2365704,100.4995148,96.10070582,95.91040089,95.35747903,92.80304993,88.41640214,84.16055776,81.24043941,77.65350912,74.31567964
"2304",738792.7177,"2022-09-28T17:13:32Z","4","Lower_p1",108,104.6315201,115.5496504,NA,91.98365573,101.5733001,109.7126782,108.0888267,106.5364388,109.0188046,106.6561751,100.4021879,94.095692,83.23229775,NA,84.30150501,88.29457448,88.02400237,93.51623018,94.47971925,99.69110625,108.2765485,102.1413959,99.99158335,100.9624793,103.694142,104.549649,101.3527,100.5295446,103.0305834,104.3404365,104.2572161,104.1428604,103.3821742,101.6714509,99.92187521,95.99375542,96.10737433,94.64523782,92.18207696,88.22808348,83.98140913,80.99841876,77.62848674,74.26832926
"2305",738792.7177,"2022-09-28T17:13:33Z","4","Lower_p1",108,101.4375466,114.5460917,NA,92.69547772,99.50763149,107.1610467,107.4686646,106.3737571,108.7643178,105.4909889,99.90834004,93.25713036,83.17559821,NA,80.36510547,89.74042531,89.08161574,90.5046333,95.96581598,95.86036682,104.3514418,101.2772413,100.5526198,99.32186964,102.3291694,104.7969934,99.91774301,101.1210955,103.1452038,104.1500082,103.7052778,104.1102365,101.582959,100.7726806,99.57260035,95.59275165,95.6565517,93.95861368,91.42713732,86.86101613,83.84753074,80.79739162,77.80672872,74.35451646
"2306",738792.7178,"2022-09-28T17:13:34Z","4","Lower_p1",108,105.1394065,115.2162136,NA,93.03092356,100.8325861,109.5990529,107.8261857,105.404525,109.3165649,105.3442307,99.82900732,93.3048793,83.76273161,NA,84.88980631,86.11837528,91.1129864,90.85431923,97.66298238,97.03921889,107.9823289,102.7370613,99.80513159,102.1224208,101.9648293,104.5632386,99.08827539,99.85121945,102.28919,104.5503974,103.4016184,105.4457033,102.3208253,99.15161801,99.51420978,95.96554518,95.15863675,93.77377126,91.36326239,87.29917416,83.70474445,81.73036881,77.91089543,74.3249521
"2307",738792.7178,"2022-09-28T17:13:35Z","4","Lower_p1",289,98.80608137,114.5741362,NA,92.31825829,99.94744896,108.075035,107.8011029,104.5536954,108.854443,105.2607833,99.75282579,93.05808949,83.33098038,NA,82.10584213,87.55611127,89.88266813,93.02759411,94.27387555,97.15698643,104.4646594,103.4076661,101.5605388,100.0896434,102.5453589,105.0641316,99.46294749,99.15567026,100.5935469,103.2605204,103.0460112,105.4978047,102.3631029,99.15494408,99.09397282,95.38199177,95.8961111,93.23615774,91.26143182,86.56569999,83.64740042,81.1803174,77.63164602,74.17178647
"2308",738792.7178,"2022-09-28T17:13:36Z","4","Lower_p1",108,99.95050254,114.4846828,NA,95.6539846,99.57139998,108.0479093,108.0630147,105.2011512,108.1293499,104.7407355,99.99328074,93.30794924,83.36844914,NA,85.00163486,94.60708437,86.73120124,91.12825713,94.85106544,96.72828772,105.0796347,103.0497133,100.5710748,101.6889309,104.0438007,103.7823417,99.59054314,99.14981197,101.986447,103.2201501,102.6590222,104.0768169,101.4860944,99.0407556,98.86028724,95.73298751,95.79727735,93.87629825,91.48786108,87.09886156,83.43521054,81.17612308,77.68609692,74.37647234
"2309",738792.7178,"2022-09-28T17:13:37Z","4","Lower_p1",107,102.216821,114.2700265,NA,95.22396737,99.99559709,108.6147766,108.3353943,104.6436866,106.4838363,104.6866352,99.08477029,92.28706284,83.1372036,NA,76.65108249,94.49620603,86.69748469,91.84574725,92.22631367,98.31908492,106.3426046,102.7838194,100.2646236,102.1899692,103.5438114,104.6224473,99.55302252,99.48176186,100.5056309,102.1200245,101.4173688,101.5685824,101.2377851,98.83669209,99.28063614,94.44866322,95.19618051,93.02371405,90.20073741,86.40663032,83.19529051,80.90097019,77.37675618,74.50483649
"2310",738792.7178,"2022-09-28T17:13:38Z","4","Lower_p1",107,99.92069415,114.0567495,NA,93.05834842,99.79303553,107.6168115,107.9975529,105.3142255,106.6759469,104.9632892,99.25380473,92.00759092,82.7613742,NA,81.95155744,90.40463753,88.85287142,87.41289111,94.79704767,97.75650465,105.4707009,101.5529672,99.1517279,102.5438548,103.556544,103.5056443,99.13589164,100.9605791,101.2464538,101.7908457,101.2900214,102.5413138,101.1331381,100.1484601,99.04589827,94.66212906,95.33500295,93.18037819,90.0686071,85.83470648,82.75318639,80.38115339,77.26708733,74.21408585
